TITLE-ID,Name,Platforms,Price,Store-Link,Image-Link
NPEH00127,PSP Pirates-Doppelpack,"PS Vita, PSP","€6,99",https://store.playstation.com/#!/de-de/spiel/psp-pirates-doppelpack/cid=EP1006-NPEH00127_00-GPCPIRATES000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP1006-NPEH00127_00-GPCPIRATES000001/1489807609000/image
PCSB00985,PSYCHO-PASS: Mandatory Happiness,PS Vita,"€39,99",https://store.playstation.com/#!/de-de/spiel/psycho-pass-mandatory-happiness/cid=EP1063-PCSB00985_00-PSYCHOPASSVITA00,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP1063-PCSB00985_00-PSYCHOPASSVITA00/1495795461000/image
PCSF00036,PulzAR™,PS Vita,"€1,99",https://store.playstation.com/#!/de-de/spiel/pulzar/cid=EP9000-PCSF00036_00-PULZARXXXXXXXXXX,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-PCSF00036_00-PULZARXXXXXXXXXX/1495527363000/image
UCES00019,Pursuit Force™ [PSP],"PS3, PS Vita","€7,99",https://store.playstation.com/#!/de-de/spiel/pursuit-force-psp/cid=EP9000-UCES00019_00-GPCPURSUITPSPESN,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-UCES00019_00-GPCPURSUITPSPESN/1493197752000/image
PCSB00101,Putty Squad,PS Vita,"€24,99",https://store.playstation.com/#!/de-de/spiel/putty-squad/cid=EP4037-PCSB00101_00-PUTTYSQUADPSVEUD,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4037-PCSB00101_00-PUTTYSQUADPSVEUD/1495527369000/image
PCSB00258,Quell Memento,PS Vita,"€3,59",https://store.playstation.com/#!/de-de/spiel/quell-memento/cid=EP4390-PCSB00258_00-QUELLMEMENTO1FTG,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4390-PCSB00258_00-QUELLMEMENTO1FTG/1489837151000/image
PCSB00471,Ragnarok Odyssey ACE,PS Vita,"€29,99",https://store.playstation.com/#!/de-de/spiel/ragnarok-odyssey-ace/cid=EP0747-PCSB00471_00-RAGNAROKODYSSACE,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0747-PCSB00471_00-RAGNAROKODYSSACE/1495467196000/image
PCSF00484,Ratchet & Clank™,PS Vita,"€9,99",https://store.playstation.com/#!/de-de/spiel/ratchet-clank/cid=EP9000-PCSF00484_00-0000000000000RC1,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-PCSF00484_00-0000000000000RC1/1493197688000/image
PCSF00485,Ratchet & Clank™ 2,"PS3, PS Vita","€9,99",https://store.playstation.com/#!/de-de/spiel/ratchet-clank-2/cid=EP9000-PCSF00485_00-0000000000000RC2,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-PCSF00485_00-0000000000000RC2/1493197771000/image
PCSF00486,Ratchet & Clank™ 3,"PS3, PS Vita","€9,99",https://store.playstation.com/#!/de-de/spiel/ratchet-clank-3/cid=EP9000-PCSF00486_00-0000000000000RC3,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-PCSF00486_00-0000000000000RC3/1493197777000/image
PCSF00191,Ratchet & Clank™: QForce,PS Vita,"€14,99",https://store.playstation.com/#!/de-de/spiel/ratchet-clank-qforce/cid=EP9000-PCSF00191_00-QFORCERATCH00001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-PCSF00191_00-QFORCERATCH00001/1493197757000/image
UCES00420,Ratchet & Clank: Size Matters [PSP],PS Vita,"€7,99",https://store.playstation.com/#!/de-de/spiel/ratchet-clank-size-matters-psp/cid=EP9000-UCES00420_00-RACHETCLSMPSPESN,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-UCES00420_00-RACHETCLSMPSPESN/1493197790000/image
PCSB00928,Ray Gigant,PS Vita,"€29,99",https://store.playstation.com/#!/de-de/spiel/ray-gigant/cid=EP1423-PCSB00928_00-RAYGIGANT0000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP1423-PCSB00928_00-RAYGIGANT0000000/1495794279000/image
PCSB00079,Rayman® Origins,PS Vita,"€5,99",https://store.playstation.com/#!/de-de/spiel/rayman-origins/cid=EP0001-PCSB00079_00-RAYMANORIGINS000,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0001-PCSB00079_00-RAYMANORIGINS000/1495618686000/image
PCSB00365,Real Boxing™,PS Vita,"€6,99",https://store.playstation.com/#!/de-de/spiel/real-boxing/cid=EP4417-PCSB00365_00-REALBOXINGPSVITA,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4417-PCSB00365_00-REALBOXINGPSVITA/1494317440000/image
PCSB00887,Red Game Without a Great Name,PS Vita,"€4,99",https://store.playstation.com/#!/de-de/spiel/red-game-without-a-great-name/cid=EP4174-PCSB00887_00-REDGAMEWITHOUTGN,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4174-PCSB00887_00-REDGAMEWITHOUTGN/1494924419000/image
PCSB00744,Reel Fishing®: Master’s Challenge,PS Vita,"€14,99",https://store.playstation.com/#!/de-de/spiel/reel-fishing-master%e2%80%99s-challenge/cid=EP1014-PCSB00744_00-REELFISHINGMASCH,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP1014-PCSB00744_00-REELFISHINGMASCH/1495467312000/image
